storeID, salesPredicition
1864.0,7513
23264.0,6445
21552.0,0
34392.0,5057
35248.0,6448
39528.0,0
11280.0,6362
9568.0,0
19840.0,5447
13848.0,7534
32680.0,5791
8712.0,5699
15560.0,0
1008.0,7072
24976.0,7185
3576.0,0
14704.0,7919
36104.0,6787
38672.0,8129
22408.0,5037
18984.0,5102
25832.0,7637
33536.0,0
5288.0,4843
24120.0,6782
16416.0,5027
30112.0,4803
36960.0,7199
152.0,6693
12992.0,7088
20696.0,5791
17272.0,4794
28400.0,5047
4432.0,5076
37816.0,7657
31824.0,5446
26688.0,8110
7000.0,5010
12136.0,6699
6144.0,4765
18128.0,4722
40385.0,5224
29257.0,5036
36105.0,7290
27545.0,0
23265.0,6917
34393.0,5218
8713.0,6135
7857.0,5785
35249.0,6922
32681.0,6231
38673.0,8668
11281.0,6972
15561.0,0
39529.0,0
21553.0,0
9569.0,0
14705.0,8632
30969.0,5531
3577.0,0
16417.0,5197
153.0,7167
13849.0,8265
33537.0,0
26689.0,8647
20697.0,6237
1865.0,8054
28401.0,5211
1009.0,7596
37817.0,8197
17273.0,5029
18985.0,5536
19841.0,5882
7001.0,5440
12993.0,7780
10425.0,5247
5289.0,5071
2721.0,8539
4433.0,5240
25833.0,8178
36961.0,7721
22409.0,5204
24121.0,7279
30113.0,5186
31825.0,5877
6145.0,5122
18129.0,5190
12137.0,7347
24977.0,7709
1010.0,7260
11282.0,6584
22410.0,5183
2722.0,8101
15562.0,0
33538.0,0
3578.0,0
14706.0,7999
9570.0,0
24122.0,6821
29258.0,4971
23266.0,6508
30114.0,4977
38674.0,8222
30970.0,5229
8714.0,5893
28402.0,5199
21554.0,0
13850.0,7723
26690.0,8031
39530.0,0
18130.0,4965
16418.0,5168
7858.0,5589
4434.0,5233
12994.0,7295
27546.0,0
34394.0,5215
37818.0,7816
19842.0,5513
17274.0,4940
154.0,6874
32682.0,5961
25834.0,7619
7002.0,5282
35250.0,6651
36106.0,6966
18986.0,5211
5290.0,5006
12138.0,6892
20698.0,5818
40386.0,5231
36962.0,7391
24978.0,7191
6146.0,5025
31826.0,5656
1866.0,7688
10426.0,5249
3579.0,0
2723.0,9475
28403.0,6353
14707.0,9428
40387.0,6359
18131.0,6697
11283.0,8170
26691.0,9427
22411.0,6350
12995.0,8822
23267.0,8123
30971.0,6929
7859.0,7237
30115.0,6706
37819.0,9234
9571.0,0
8715.0,7552
24123.0,8449
39531.0,0
16419.0,6347
34395.0,6356
15563.0,0
27547.0,0
38675.0,9560
32683.0,7636
4435.0,6380
7003.0,6963
33539.0,0
20699.0,7506
36107.0,8582
19843.0,7190
6147.0,6741
36963.0,8908
18987.0,6920
21555.0,0
25835.0,9101
155.0,8497
10427.0,6383
31827.0,7320
13851.0,9148
1011.0,8823
35251.0,8256
5291.0,6520
1867.0,9149
29259.0,6491
24979.0,8775
17275.0,6484
12139.0,8496
27548.0,0
21556.0,0
40388.0,5351
4436.0,5423
24124.0,7273
28404.0,5331
3580.0,0
22412.0,5321
23268.0,6933
33540.0,0
30116.0,5260
6148.0,5206
8716.0,6198
10428.0,5432
34396.0,5341
12996.0,7785
18988.0,5598
2724.0,8548
9572.0,0
7860.0,5850
37820.0,8204
13852.0,8270
1868.0,8060
20700.0,6293
15564.0,0
16420.0,5311
11284.0,6988
36108.0,7282
1012.0,7588
7004.0,5505
156.0,7184
32684.0,6293
25836.0,8185
19844.0,5943
36964.0,7719
35252.0,6938
26692.0,8656
5292.0,5195
39532.0,0
14708.0,8642
17276.0,5140
18132.0,5259
38676.0,8675
24980.0,7704
31828.0,5942
12140.0,7340
30972.0,5597
29260.0,5152
28405.0,0
30117.0,4640
20701.0,5683
3581.0,0
40389.0,4639
8717.0,5733
2725.0,8134
34397.0,4629
7005.0,5036
22413.0,4609
27549.0,0
10429.0,4658
1869.0,7508
6149.0,4691
14709.0,8053
11285.0,6413
24125.0,6754
37821.0,7649
36965.0,7192
26693.0,8069
9573.0,0
32685.0,5682
7861.0,5381
35253.0,6362
33541.0,0
29261.0,4498
18133.0,4641
16421.0,4598
31829.0,5330
4437.0,4648
157.0,6640
19845.0,5331
23269.0,6364
13853.0,7716
1013.0,7064
30973.0,4985
21557.0,0
39533.0,0
25837.0,7629
18989.0,4986
36109.0,6761
17277.0,4487
12997.0,7251
5293.0,4531
38677.0,8086
12141.0,6819
15565.0,0
24981.0,7177
24126.0,8852
22414.0,7148
35254.0,8553
1870.0,9951
7006.0,6473
11286.0,8469
21558.0,0
8718.0,6896
29262.0,6908
14710.0,10431
37822.0,10030
27550.0,0
2726.0,10489
30974.0,6423
32686.0,6976
40390.0,7120
10430.0,7176
7862.0,6553
1014.0,9412
20702.0,6868
12142.0,8901
4438.0,7185
16422.0,7158
31830.0,6616
28406.0,7139
3582.0,0
26694.0,10400
13854.0,9920
23270.0,8417
9574.0,0
39534.0,0
33542.0,0
24982.0,9323
17278.0,6927
30118.0,6663
25838.0,9861
36110.0,8992
36966.0,9491
34398.0,7129
18990.0,6442
6150.0,6711
19846.0,6518
38678.0,10587
15566.0,0
12998.0,9382
5294.0,6955
18134.0,6683
158.0,8936
8719.0,6049
1871.0,7803
10431.0,5280
35255.0,6771
16423.0,5249
3583.0,0
14711.0,8141
13855.0,7803
23271.0,6776
9575.0,0
29263.0,5045
27551.0,0
20703.0,6150
2727.0,8190
25839.0,7905
4439.0,5278
36967.0,7519
28407.0,5254
22415.0,5252
34399.0,5256
36111.0,7145
38679.0,8292
15567.0,0
7863.0,5701
1015.0,7424
24983.0,7523
17279.0,5041
40391.0,5259
37823.0,7905
31831.0,5795
18135.0,5154
24127.0,7150
30975.0,5445
18991.0,5457
26695.0,8292
32687.0,6142
39535.0,0
33543.0,0
5295.0,5097
30119.0,5141
21559.0,0
6151.0,5097
159.0,7050
11287.0,6678
7007.0,5351
19847.0,5805
12143.0,7045
12999.0,7421
27552.0,4988
4440.0,5014
36112.0,7703
2728.0,8610
22416.0,4966
29264.0,5293
35256.0,7362
10432.0,5017
25840.0,8363
36968.0,8044
14712.0,8560
30976.0,5982
11288.0,7276
30120.0,5638
23272.0,7356
9576.0,5018
7864.0,6239
33544.0,4990
20704.0,6660
40392.0,4976
21560.0,4987
31832.0,6325
6152.0,5550
8720.0,6579
28408.0,4969
7008.0,5895
34400.0,4973
3584.0,5016
15568.0,4985
13856.0,8285
38680.0,8698
1016.0,7952
39536.0,4992
1872.0,8281
24984.0,8040
12144.0,7616
18136.0,5633
24128.0,7697
19848.0,6319
16424.0,4963
26696.0,8698
32688.0,6666
37824.0,8368
17280.0,5288
5296.0,5213
18992.0,5977
160.0,7610
13000.0,7957
25841.0,6647
7865.0,4620
30977.0,4348
9577.0,0
36113.0,6026
30121.0,4051
40393.0,3986
21561.0,0
13857.0,6725
29265.0,3910
15569.0,0
28409.0,3979
27553.0,0
20705.0,5002
36969.0,6323
23273.0,5729
8721.0,4939
2729.0,6982
22417.0,3974
10433.0,4021
3585.0,0
19849.0,4679
32689.0,5005
5297.0,3946
33545.0,0
35257.0,5736
31833.0,4683
6153.0,4043
18137.0,4055
4441.0,4017
11289.0,5787
14713.0,7054
34401.0,3984
26697.0,7068
1017.0,6251
38681.0,7080
161.0,5962
16425.0,3970
17281.0,3913
1873.0,6582
24985.0,6314
18993.0,4352
7009.0,4274
39537.0,0
24129.0,6018
37825.0,6662
12145.0,6077
13001.0,6380
23274.0,7745
1874.0,8727
3586.0,0
25842.0,8819
21562.0,0
20706.0,7051
9578.0,0
22418.0,5163
36970.0,8464
11290.0,7653
10434.0,5208
28410.0,5165
30978.0,6325
34402.0,5166
29266.0,5599
32690.0,7051
40394.0,5170
7866.0,6593
27554.0,0
6154.0,5867
31834.0,6688
18138.0,5962
4442.0,5205
2730.0,9082
16426.0,5162
14714.0,9028
36114.0,8105
19850.0,6688
38682.0,9172
15570.0,0
13858.0,8728
33546.0,0
1018.0,8369
35258.0,7746
12146.0,8012
17282.0,5599
24130.0,8104
26698.0,9169
7010.0,6230
18994.0,6325
5298.0,5504
162.0,8010
37826.0,8820
8722.0,6956
24986.0,8462
13002.0,8370
30122.0,5962
39538.0,0
28411.0,5344
29267.0,5111
31835.0,5817
11291.0,6695
22419.0,5334
34403.0,5354
8723.0,6057
3587.0,0
23275.0,6640
13859.0,7940
30979.0,5326
40395.0,5364
1875.0,7920
35259.0,6781
21563.0,0
30123.0,5061
16427.0,5323
2731.0,8399
24131.0,6974
36115.0,7122
13003.0,7454
9579.0,0
163.0,7024
7867.0,5725
20707.0,6005
10435.0,5382
6155.0,5103
36971.0,7577
25843.0,7854
4443.0,5372
37827.0,8064
14715.0,8320
7011.0,5377
27555.0,0
38683.0,8525
26699.0,8337
15571.0,0
17283.0,5093
1019.0,7434
39539.0,0
24987.0,7371
19851.0,5673
33547.0,0
18139.0,5060
5299.0,5141
12147.0,7031
18995.0,5327
32691.0,6143
31836.0,5815
28412.0,5114
40396.0,5128
30980.0,5329
9580.0,0
22420.0,5107
34404.0,5121
27556.0,0
20708.0,6017
13004.0,7452
21564.0,0
24132.0,7065
4444.0,5144
33548.0,0
2732.0,8100
23276.0,6717
36116.0,7211
30124.0,5040
1876.0,7773
1020.0,7449
10436.0,5151
16428.0,5100
5300.0,5005
8724.0,6071
14716.0,8046
7868.0,5725
35260.0,6863
3588.0,0
164.0,7119
6156.0,5083
37828.0,7859
15572.0,0
29268.0,4970
11292.0,6774
18996.0,5331
17284.0,4963
18140.0,5037
26700.0,8048
12148.0,7121
36972.0,7536
38684.0,8187
24988.0,7398
25844.0,7722
19852.0,5673
32692.0,6160
7012.0,5381
39540.0,0
13860.0,7776
30125.0,5200
20709.0,5262
40397.0,5716
24133.0,6672
14717.0,7993
4445.0,5767
28413.0,0
7869.0,5119
9581.0,0
29269.0,5338
13005.0,7117
23277.0,6366
27557.0,0
10437.0,5760
24989.0,7091
15573.0,0
22421.0,5737
16429.0,5744
34405.0,0
21565.0,0
3589.0,0
26701.0,7943
33549.0,0
31837.0,5067
39541.0,0
1877.0,7506
6157.0,5240
11293.0,6373
35261.0,6318
2733.0,8020
25845.0,7517
30981.0,5069
32693.0,5220
165.0,6662
18997.0,5103
1021.0,7080
36973.0,7041
19853.0,5104
12149.0,6681
18141.0,5236
38685.0,7908
36117.0,6617
8725.0,5276
37829.0,7472
17285.0,5372
5301.0,5378
7013.0,5113
13861.0,7553
28414.0,6463
20710.0,6352
7870.0,6143
30126.0,6114
27558.0,0
8726.0,6378
29270.0,6254
40398.0,6472
2734.0,9504
10438.0,6506
11294.0,7480
34406.0,6468
24134.0,7943
14718.0,9445
9582.0,0
36118.0,8037
32694.0,6391
3590.0,0
1022.0,8511
6158.0,6161
1878.0,9004
21566.0,0
33550.0,0
4446.0,6501
16430.0,6455
25846.0,8929
37830.0,9037
22422.0,6459
12150.0,7987
26702.0,9424
23278.0,7444
39542.0,0
30982.0,6082
35262.0,7530
17286.0,6249
7014.0,6128
5302.0,6298
18142.0,6131
24990.0,8436
13862.0,8998
36974.0,8534
18998.0,6099
31838.0,6090
15574.0,0
19854.0,6114
38686.0,9470
166.0,8016
13006.0,8495
21567.0,0
3591.0,0
28415.0,5290
1879.0,7703
40399.0,5309
30983.0,5088
22423.0,5280
8727.0,5777
1023.0,7296
10439.0,5333
2735.0,8210
36119.0,6994
35263.0,6587
33551.0,0
18999.0,5104
4447.0,5324
30127.0,4964
24991.0,7390
32695.0,5875
24135.0,6983
36975.0,7401
14719.0,8119
27559.0,0
13863.0,7716
29271.0,5088
7871.0,5372
9583.0,0
12151.0,6899
20711.0,5874
6159.0,5020
11295.0,6489
7015.0,5009
37831.0,7818
39543.0,0
23279.0,6579
34407.0,5299
38687.0,8347
31839.0,5471
13007.0,7307
5303.0,5166
15575.0,0
26703.0,8331
25847.0,7805
16431.0,5269
18143.0,4965
167.0,6889
19855.0,5477
17287.0,5112
3592.0,0
22424.0,5154
1880.0,7813
40400.0,5181
28416.0,0
7872.0,5393
24136.0,7107
10440.0,5212
29272.0,4854
8728.0,5766
27560.0,0
33552.0,0
11296.0,6777
36120.0,7097
30984.0,4965
37832.0,7875
13008.0,7553
23280.0,6720
9584.0,0
24992.0,7490
35264.0,6708
2736.0,8352
30128.0,4736
14720.0,8283
4448.0,5202
18144.0,4731
16432.0,5144
5304.0,4905
7016.0,5025
38688.0,8274
39544.0,0
36976.0,7484
32696.0,5704
20712.0,5724
21568.0,0
19856.0,5351
13864.0,7944
31840.0,5333
12152.0,7166
6160.0,4788
17288.0,4839
15576.0,0
26704.0,8278
19000.0,4981
168.0,7042
1024.0,7427
25848.0,7880
34408.0,5172
30985.0,5499
22425.0,5625
8729.0,6164
21569.0,0
40401.0,5678
2737.0,8391
11297.0,6852
27561.0,0
1881.0,7958
29273.0,5388
36121.0,7224
15577.0,0
7873.0,5857
35265.0,6919
33553.0,0
14721.0,8284
4449.0,5675
28417.0,5645
24137.0,7079
16433.0,5604
5305.0,5416
10441.0,5691
23281.0,6774
9585.0,0
32697.0,6231
34409.0,5662
20713.0,6089
13865.0,7995
17289.0,5352
31841.0,5926
18145.0,5265
37833.0,8091
19857.0,5786
13009.0,7533
7017.0,5552
169.0,7133
24993.0,7431
19001.0,5483
30129.0,5283
1025.0,7498
36977.0,7647
39545.0,0
3593.0,0
25849.0,7889
26705.0,8320
12153.0,7154
6161.0,5323
38689.0,8525
22426.0,3846
11298.0,5718
29274.0,3844
36122.0,6074
5306.0,3881
21570.0,0
2738.0,7086
15578.0,0
30130.0,3984
28418.0,3847
27562.0,0
40402.0,3847
16434.0,3844
30986.0,4262
8730.0,4953
24138.0,5965
13010.0,6316
34410.0,3847
23282.0,5662
1026.0,6305
20714.0,4897
33554.0,0
35266.0,5780
4450.0,3879
36978.0,6378
31842.0,4688
37834.0,6767
7018.0,4311
9586.0,0
3594.0,0
38690.0,7179
170.0,6015
7874.0,4632
1882.0,6666
10442.0,3878
14722.0,7008
18146.0,3993
12154.0,6022
17290.0,3858
32698.0,5020
26706.0,7021
19858.0,4581
19002.0,4267
25850.0,6603
13866.0,6681
39546.0,0
24994.0,6249
6162.0,4026
30987.0,6166
23283.0,7547
10443.0,5211
15579.0,0
1883.0,8526
18147.0,5816
11299.0,7466
24139.0,7906
9587.0,0
22427.0,5159
36123.0,7907
2739.0,8860
40403.0,5170
27563.0,0
34411.0,5166
21571.0,0
8731.0,6768
17291.0,5471
16435.0,5156
25851.0,8613
7019.0,6078
3595.0,0
38691.0,8950
171.0,7812
19003.0,6161
20715.0,6857
13867.0,8528
33555.0,0
4451.0,5207
30131.0,5821
24995.0,8264
31843.0,6511
14723.0,8809
37835.0,8616
19859.0,6506
28419.0,5163
29275.0,5477
35267.0,7552
1027.0,8171
7875.0,6423
36979.0,8266
26707.0,8948
12155.0,7814
13011.0,8172
5307.0,5408
39547.0,0
32699.0,6858
6163.0,5733
2740.0,8678
23284.0,7276
24140.0,7627
8732.0,6697
3596.0,0
16436.0,5787
34412.0,5795
36124.0,7623
40404.0,5798
21572.0,0
4452.0,5819
11300.0,7316
7020.0,6034
30988.0,5985
9588.0,0
38692.0,8779
172.0,7528
20716.0,6657
1884.0,8292
33556.0,0
29276.0,5594
30132.0,5671
6164.0,5715
12156.0,7673
36980.0,8006
25852.0,8396
37836.0,8391
22428.0,5790
28420.0,5793
14724.0,8787
15580.0,0
7876.0,6380
10444.0,5821
13868.0,8443
35268.0,7271
31844.0,6331
17292.0,5590
27564.0,0
18148.0,5682
19004.0,5995
19860.0,6340
24996.0,8011
26708.0,8782
32700.0,6652
39548.0,0
13012.0,8057
1028.0,7908
5308.0,5624
30989.0,5180
21573.0,0
10445.0,6136
22429.0,5859
11301.0,7330
24141.0,7609
4453.0,6126
20717.0,5758
3597.0,0
173.0,7628
36125.0,7604
30133.0,5224
33557.0,0
1029.0,8067
40405.0,5890
9589.0,0
6165.0,5411
8733.0,5728
16437.0,5845
24997.0,8033
34413.0,5879
38693.0,8981
29277.0,5469
2741.0,9013
1885.0,8540
13869.0,8641
12157.0,7710
35269.0,7224
5309.0,5728
28421.0,5869
14725.0,8974
25853.0,8505
37837.0,8509
27565.0,0
23285.0,7232
15581.0,0
26709.0,8978
31845.0,5427
36981.0,8035
17293.0,5445
32701.0,5702
19005.0,5186
7021.0,5255
18149.0,5207
13013.0,8168
7877.0,5482
39549.0,0
19861.0,5474
3598.0,0
33558.0,0
34414.0,5295
2742.0,8747
8734.0,6061
40406.0,5306
10446.0,5332
29278.0,5142
4454.0,5321
27566.0,0
16438.0,5264
24142.0,7134
28422.0,5284
21574.0,0
22430.0,5274
174.0,7196
36126.0,7310
7022.0,5209
1030.0,7699
32702.0,6168
5310.0,5178
20718.0,6011
24998.0,7628
30134.0,5059
25854.0,8150
11302.0,6777
36982.0,7833
14726.0,8649
37838.0,8360
26710.0,8671
7878.0,5603
23286.0,6710
15582.0,0
13870.0,8239
35270.0,6876
12158.0,7201
1886.0,8224
17294.0,5119
18150.0,5041
30990.0,5157
31846.0,5720
19862.0,5558
19006.0,5171
6166.0,5100
39550.0,0
9590.0,0
13014.0,7713
38694.0,8885
10447.0,5938
30135.0,5923
13871.0,8618
27567.0,0
35271.0,7715
3599.0,0
21575.0,0
29279.0,5812
28423.0,5910
2743.0,8997
14727.0,8950
22431.0,5908
1031.0,8291
32703.0,7050
24999.0,8244
23287.0,7586
33559.0,0
11303.0,7627
16439.0,5906
40407.0,5914
7023.0,6270
34415.0,5912
36127.0,8044
24143.0,7913
7879.0,6616
39551.0,0
15583.0,0
18151.0,5927
17295.0,5812
1887.0,8623
4455.0,5936
19007.0,6232
8735.0,6955
36983.0,8375
31847.0,6708
5311.0,5845
19863.0,6578
13015.0,8286
9591.0,0
6167.0,5963
12159.0,7955
25855.0,8576
20719.0,6914
38695.0,9093
37839.0,8715
30991.0,6221
26711.0,8945
175.0,7960
9592.0,0
14728.0,9701
28424.0,5698
35272.0,8286
13872.0,9416
23288.0,8285
13016.0,9060
24144.0,8648
29280.0,6141
40408.0,5701
4456.0,5739
10448.0,5740
21576.0,0
22432.0,5697
7024.0,6768
8736.0,7494
25856.0,9362
7880.0,7131
39552.0,0
33560.0,0
15584.0,0
27568.0,0
1888.0,9270
37840.0,9363
16440.0,5696
18152.0,6500
2744.0,9616
34416.0,5700
19008.0,6863
19864.0,7226
3600.0,0
20720.0,7589
6168.0,6405
5312.0,6050
32704.0,7589
11304.0,8339
176.0,8553
30136.0,6500
30992.0,6863
38696.0,9705
36984.0,9007
1032.0,8913
12160.0,8702
31848.0,7226
36128.0,8649
17296.0,6139
25000.0,9006
26712.0,9703
29281.0,5186
23289.0,7051
8737.0,6291
15585.0,0
28425.0,5382
22433.0,5375
9593.0,0
40409.0,5395
10449.0,5419
39553.0,0
2745.0,8653
13017.0,7688
34417.0,5389
24145.0,7385
3601.0,0
21577.0,0
30137.0,5339
38697.0,8787
4457.0,5412
12161.0,7296
14729.0,8576
7881.0,5938
36129.0,7386
30993.0,5682
19865.0,6037
33561.0,0
5313.0,5223
35273.0,7052
1889.0,8162
16441.0,5368
32705.0,6383
25857.0,8287
36985.0,7809
20721.0,6387
31849.0,6032
11305.0,6967
177.0,7296
17297.0,5179
1033.0,7683
37841.0,8297
27569.0,0
26713.0,8777
18153.0,5343
25001.0,7801
6169.0,5276
13873.0,8173
7025.0,5590
19009.0,5687
9594.0,0
15586.0,0
23290.0,6462
40410.0,5024
3602.0,0
34418.0,5015
19866.0,5484
30994.0,5139
33562.0,0
21578.0,0
22434.0,4996
2746.0,8298
14730.0,8202
28426.0,0
8738.0,5879
36130.0,6854
178.0,6722
38698.0,8261
35274.0,6479
29282.0,4747
20722.0,5825
10450.0,5043
37842.0,7811
4458.0,5034
30138.0,4807
25858.0,7782
19010.0,5140
11306.0,6534
26714.0,8230
13018.0,7393
27570.0,0
1890.0,7663
13874.0,7881
6170.0,4853
17298.0,4735
18154.0,4807
24146.0,6829
16442.0,4986
7026.0,5190
1034.0,7177
39554.0,0
32706.0,5829
36986.0,7324
31850.0,5484
5314.0,4779
12162.0,6917
7882.0,5534
25002.0,7294
3603.0,0
34419.0,5394
15587.0,0
9595.0,0
19867.0,5885
23291.0,7074
28427.0,5385
40411.0,5403
8739.0,6206
30995.0,5438
29283.0,5304
16443.0,5367
22435.0,5376
19011.0,5451
21579.0,0
179.0,7484
4459.0,5444
30139.0,5235
38699.0,9180
35275.0,7082
7027.0,5357
11307.0,7154
33563.0,0
14731.0,9126
13875.0,8734
20723.0,6337
36131.0,7622
10451.0,5453
25859.0,8640
24147.0,7609
6171.0,5279
2747.0,9036
1891.0,8525
1035.0,8007
37843.0,8665
26715.0,9151
25003.0,8126
17299.0,5287
32707.0,6322
27571.0,0
13019.0,8213
5315.0,5363
31851.0,5866
36987.0,8143
18155.0,5229
7883.0,5750
39555.0,0
12163.0,7693
23292.0,6325
22436.0,5377
28428.0,5385
34420.0,5393
3604.0,0
36132.0,6859
21580.0,0
20724.0,5633
11308.0,6375
40412.0,5400
26716.0,7820
38700.0,7982
9596.0,0
2748.0,7873
19868.0,5291
27572.0,0
35276.0,6477
30996.0,5014
1892.0,7495
33564.0,0
8740.0,5676
32708.0,5779
31852.0,5417
16444.0,5369
14732.0,7817
24148.0,6708
180.0,6758
19012.0,5028
5316.0,5241
29284.0,5210
7884.0,5328
10452.0,5424
6172.0,5073
25004.0,7076
25860.0,7445
30140.0,5046
7028.0,5056
39556.0,0
13876.0,7497
13020.0,7128
1036.0,7127
37844.0,7595
17300.0,5194
4460.0,5415
12164.0,6761
36988.0,7226
15588.0,0
18156.0,5031
3605.0,0
22437.0,5029
36133.0,7060
24149.0,7052
2749.0,8321
16445.0,5018
40413.0,5059
34421.0,5050
23293.0,6720
9597.0,0
7029.0,5297
31853.0,5735
28429.0,5040
14733.0,8423
30997.0,5390
1893.0,7835
27573.0,0
13877.0,8044
20725.0,6084
25861.0,7961
18157.0,5044
37845.0,7978
8741.0,5989
181.0,6962
19013.0,5390
5317.0,4957
11309.0,6774
10453.0,5141
35277.0,6724
33565.0,0
15589.0,0
30141.0,5043
29285.0,4920
39557.0,0
19869.0,5737
7885.0,5642
26717.0,8437
12165.0,7117
38701.0,8455
21581.0,0
32709.0,6082
1037.0,7367
17301.0,4909
36989.0,7492
6173.0,4982
25005.0,7480
4461.0,5131
13021.0,7557
22438.0,6917
30142.0,6053
2750.0,9792
182.0,8617
28430.0,6878
7030.0,5785
9598.0,0
1894.0,9358
26718.0,9698
3606.0,0
8742.0,5946
35278.0,8122
31854.0,5684
34422.0,6839
30998.0,5735
24150.0,8529
11310.0,8173
16446.0,6952
14734.0,9813
27574.0,0
32710.0,6032
19014.0,5811
23294.0,8199
21582.0,0
29286.0,6422
10454.0,6873
37846.0,9220
36990.0,8792
15590.0,0
39558.0,0
33566.0,0
40414.0,6799
4462.0,6913
12166.0,8499
18158.0,6130
25862.0,9264
1038.0,8944
7886.0,5718
25006.0,8855
13878.0,9243
19870.0,5740
20726.0,5968
36134.0,8454
17302.0,6501
13022.0,8823
6174.0,6101
5318.0,6464
38702.0,9669
2751.0,7911
40415.0,5180
28431.0,5163
22439.0,5153
183.0,6723
8743.0,5321
3607.0,0
30143.0,4727
1895.0,7517
16447.0,5140
14735.0,7843
24151.0,6651
11311.0,6319
29287.0,4919
23295.0,6261
36135.0,6770
21583.0,0
9599.0,0
33567.0,0
27575.0,0
7031.0,4693
4463.0,5202
35279.0,6385
36991.0,7167
37847.0,7569
18159.0,4716
1039.0,7120
19015.0,4641
39559.0,0
5319.0,4962
7887.0,4944
10455.0,5211
25863.0,7445
13023.0,7110
20727.0,5273
15591.0,0
13879.0,7510
17303.0,4908
12167.0,6713
30999.0,4639
6175.0,4770
19871.0,4899
31855.0,5014
32711.0,5391
34423.0,5172
38703.0,7964
26719.0,7839
25007.0,7048
3608.0,0
2752.0,8060
14736.0,8007
24152.0,6799
22440.0,5325
30144.0,4993
8744.0,5590
33568.0,0
4464.0,5361
29288.0,5143
19016.0,4954
37848.0,7735
21584.0,0
28432.0,5336
10456.0,5369
40416.0,5352
36992.0,7343
7032.0,4996
11312.0,6458
23296.0,6402
35280.0,6546
25008.0,7199
1896.0,7672
20728.0,5561
13024.0,7257
25864.0,7611
18160.0,4992
16448.0,5313
32712.0,5673
15592.0,0
7888.0,5209
27576.0,0
9600.0,0
1040.0,7259
34424.0,5344
12168.0,6856
39560.0,0
38704.0,8126
6176.0,5027
31856.0,5292
26720.0,7997
17304.0,5131
36136.0,6942
184.0,6859
19872.0,5181
13880.0,7670
31000.0,4957
5320.0,5176
2753.0,8121
22441.0,5098
28433.0,5105
14737.0,8239
40417.0,5119
11313.0,6718
24153.0,6994
29289.0,4943
33569.0,0
8745.0,5880
4465.0,5197
16449.0,5091
23297.0,6667
25865.0,7755
7889.0,5539
1897.0,7631
1041.0,7237
21585.0,0
12169.0,7045
10457.0,5204
18161.0,4987
13025.0,7375
15593.0,0
3609.0,0
20729.0,5978
9601.0,0
35281.0,6667
27577.0,0
36993.0,7324
19873.0,5634
36137.0,6995
6177.0,4940
30145.0,4983
17305.0,4935
39561.0,0
185.0,6909
31001.0,5290
37849.0,7765
38705.0,8257
32713.0,5973
31857.0,5629
34425.0,5112
5321.0,4978
19017.0,5294
25009.0,7325
26721.0,8246
13881.0,7833
7033.0,5201
22442.0,7053
24154.0,8780
4466.0,7049
14738.0,10110
2754.0,10097
28434.0,0
40418.0,6936
12170.0,8751
21586.0,0
33570.0,0
1042.0,9161
25866.0,9569
8746.0,6169
1898.0,9593
23298.0,8445
34426.0,6976
10458.0,7010
36994.0,9025
9602.0,0
15594.0,0
5322.0,6422
27578.0,0
35282.0,8329
186.0,8816
29290.0,6379
18162.0,6100
13026.0,9120
20730.0,6186
3610.0,0
38706.0,9899
30146.0,6023
17306.0,6455
6178.0,6072
19874.0,5885
13882.0,9548
11314.0,8418
19018.0,5851
32714.0,6097
31858.0,5799
31002.0,5778
7890.0,5866
36138.0,8664
25010.0,9140
7034.0,5832
37850.0,9454
39562.0,0
26722.0,10004
16450.0,7087
28435.0,3520
40419.0,3531
2755.0,6468
8747.0,4387
20731.0,4338
36995.0,5836
38707.0,6549
14739.0,6404
4467.0,3555
35283.0,5195
21587.0,0
1043.0,5764
187.0,5444
11315.0,5131
34427.0,3525
3611.0,0
15595.0,0
33571.0,0
17307.0,3421
23299.0,5076
36139.0,5511
22443.0,3514
25867.0,6045
27579.0,0
13883.0,6101
16451.0,3509
29291.0,3423
9603.0,0
19019.0,3735
39563.0,0
24155.0,5391
32715.0,4452
6179.0,3531
31859.0,4140
12171.0,5446
7891.0,4076
10459.0,3561
1899.0,6099
31003.0,3719
26723.0,6408
19875.0,4036
7035.0,3767
30147.0,3493
5323.0,3458
13027.0,5767
25011.0,5711
37851.0,6172
18163.0,3502
2756.0,9880
8748.0,6836
22444.0,6019
14740.0,9986
40420.0,6038
20732.0,6965
17308.0,5938
33572.0,0
4468.0,6088
21588.0,0
35284.0,7787
23300.0,7783
34428.0,6031
38708.0,10021
24156.0,8318
15596.0,0
19020.0,6058
31860.0,6489
37852.0,9451
188.0,8194
3612.0,0
1900.0,9311
29292.0,5949
32716.0,6951
6180.0,5925
36140.0,8329
28436.0,6025
18164.0,5896
9604.0,0
27580.0,0
16452.0,6012
25868.0,9439
1044.0,8742
13028.0,8956
31004.0,6041
13884.0,9526
7036.0,5964
10460.0,6093
30148.0,5897
12172.0,8399
19876.0,6506
25012.0,8868
5324.0,6007
39564.0,0
36996.0,8881
26724.0,10003
7892.0,6374
11316.0,7857
40421.0,5144
22445.0,5114
8749.0,5757
27581.0,0
20733.0,5846
24157.0,6800
3613.0,0
9605.0,0
1901.0,7569
33573.0,0
32717.0,5849
28437.0,5124
34429.0,5134
31861.0,5504
35285.0,6477
13885.0,7585
